ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
8026468,0.5619,0.13582756,-1.560949,-4.79683,-0.12984731,CYP4F12,cytochrome P450 family 4 subfamily F member 12
8078286,0.5619,0.13583419,1.5609209,-4.79687,0.14077141,RARB,retinoic acid receptor beta
8023876,0.5619,0.13586377,-1.5607953,-4.79704,-0.10464234,SMIM21,small integral membrane protein 21
8043438,0.5619,0.13587026,-1.5607678,-4.79708,-0.24205656,IGKC,immunoglobulin kappa constant
8073379,0.5619,0.13587721,-1.5607383,-4.79711,-0.13382119,L3MBTL2,L3MBTL2 polycomb repressive complex 1 subunit
8029759,0.5619,0.13588696,-1.560697,-4.79717,-0.0846639,CCDC61,coiled-coil domain containing 61
8008566,0.5619,0.13589237,1.560674,-4.7972,0.14325923,STXBP4,syntaxin binding protein 4
8065566,0.5619,0.13589464,-1.5606643,-4.79721,-0.1559521,DEFB124,defensin beta 124
8151042,0.5619,0.13591082,1.5605957,-4.7973,0.20602699,TTPA,alpha tocopherol transfer protein
7984779,0.562,0.13595847,-1.5603936,-4.79757,-0.12249784,PML,promyelocytic leukemia
8098463,0.5621,0.1360086,1.560181,-4.79786,0.17288005,,
8150578,0.5621,0.13611384,-1.5597349,-4.79845,-0.1480397,,
7957467,0.5621,0.13611958,1.5597106,-4.79849,0.12664281,C12orf29,chromosome 12 open reading frame 29
7972438,0.5621,0.13613709,-1.5596364,-4.79858,-0.09686219,RNF113B,ring finger protein 113B
8106730,0.5621,0.13613869,1.5596296,-4.79859,0.10897934,XRCC4,X-ray repair cross complementing 4
8169156,0.5621,0.13614258,-1.5596131,-4.79862,-0.1383005,,
8127943,0.5621,0.1361708,1.5594936,-4.79877,0.11258116,SNX14,sorting nexin 14
7900999,0.5621,0.1361754,-1.5594741,-4.7988,-0.08587384,C1orf228,chromosome 1 open reading frame 228
8007673,0.5625,0.13628603,-1.5590057,-4.79943,-0.10369249,DBF4B,DBF4 zinc finger B
8057486,0.5626,0.1363326,1.5588085,-4.79969,0.11921521,PDE1A,phosphodiesterase 1A
8159583,0.5626,0.13635657,-1.5587071,-4.79982,-0.09361804,GRIN1,glutamate ionotropic receptor NMDA type subunit 1
8174654,0.5626,0.13636961,1.558652,-4.7999,0.13510155,KLHL13,kelch like family member 13
8136045,0.5626,0.13640422,-1.5585056,-4.80009,-0.11651109,IRF5,interferon regulatory factor 5
7998762,0.5626,0.13647377,-1.5582114,-4.80048,-0.12553653,ECI1,enoyl-CoA delta isomerase 1
8162276,0.5626,0.13648862,-1.5581487,-4.80057,-0.16788818,NFIL3,"nuclear factor, interleukin 3 regulated"
8135933,0.5626,0.13649817,1.5581083,-4.80062,0.0875817,FAM71F2,family with sequence similarity 71 member F2
8065254,0.5626,0.13650636,1.5580737,-4.80067,0.26396225,,
8143575,0.5626,0.1365383,-1.5579387,-4.80085,-0.09966726,EPHA1,EPH receptor A1
8033069,0.5626,0.13656916,-1.5578082,-4.80102,-0.11574414,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11
8145244,0.5626,0.13660533,-1.5576554,-4.80123,-0.12215109,LOC254896///TNFRSF10C,uncharacterized LOC254896///TNF receptor superfamily member 10c
8020029,0.5626,0.13662284,1.5575814,-4.80132,0.10085456,RAB12,"RAB12, member RAS oncogene family"
8073474,0.5626,0.13662739,-1.5575622,-4.80135,-0.09582447,MEI1,meiotic double-stranded break formation protein 1
8054519,0.5626,0.13665366,-1.5574513,-4.8015,-0.21706494,LIMS4///LIMS3-LOC440895///LIMS3///LIMS1,LIM zinc finger domain containing 4///LIMS3-LOC440895 readthrough///LIM zinc finger domain containing 3///LIM zinc finger domain containing 1
7968226,0.5626,0.13666329,1.5574106,-4.80155,0.17908437,RPL21P28///RPL21P19///RPL21,ribosomal protein L21 pseudogene 28///ribosomal protein L21 pseudogene 19///ribosomal protein L21
8001564,0.5626,0.13666565,-1.5574007,-4.80156,-0.07912769,DOK4,docking protein 4
8148808,0.5627,0.13671254,-1.5572026,-4.80183,-0.10435119,MROH1,maestro heat like repeat family member 1
7897280,0.5628,0.13681109,-1.5567867,-4.80238,-0.09392624,HES3,hes family bHLH transcription factor 3
7933723,0.5628,0.13682125,-1.5567438,-4.80244,-0.18405486,IPMK,inositol polyphosphate multikinase
8138977,0.5628,0.13683953,1.5566667,-4.80254,0.21206719,DPY19L1,dpy-19 like 1
8008644,0.5628,0.13684501,-1.5566436,-4.80257,-0.27693885,,
7981309,0.5628,0.13686783,-1.5565473,-4.8027,-0.10965593,BEGAIN,brain enriched guanylate kinase associated
8052413,0.5629,0.13690841,-1.5563762,-4.80293,-0.10205866,,
8076292,0.563,0.13697086,-1.5561129,-4.80328,-0.08617488,DNAJB7,DnaJ heat shock protein family (Hsp40) member B7
8144279,0.563,0.13701791,1.5559146,-4.80354,0.17066331,CLN8,"ceroid-lipofuscinosis, neuronal 8"
8002152,0.563,0.13704076,1.5558184,-4.80367,0.1254575,SLC12A4,solute carrier family 12 member 4
8108013,0.563,0.13705522,-1.5557574,-4.80375,-0.13652269,,
8004784,0.563,0.13706079,-1.555734,-4.80378,-0.0949176,ALOX15B,"arachidonate 15-lipoxygenase, type B"
8038643,0.563,0.1370665,-1.5557099,-4.80382,-0.07996356,KLK15,kallikrein related peptidase 15
7919347,0.563,0.13711745,-1.5554953,-4.8041,-0.08434159,,
8044333,0.563,0.13713738,-1.5554113,-4.80421,-0.21669581,LIMS4///LIMS3-LOC440895///LIMS3///LIMS1,LIM zinc finger domain containing 4///LIMS3-LOC440895 readthrough///LIM zinc finger domain containing 3///LIM zinc finger domain containing 1
7913965,0.563,0.13715287,-1.5553461,-4.8043,-0.0869234,ZNF683,zinc finger protein 683
7917433,0.563,0.13716861,1.5552799,-4.80439,0.15701869,ODF2L,outer dense fiber of sperm tails 2 like
8063071,0.563,0.1372196,-1.5550652,-4.80467,-0.09409257,ZSWIM3,zinc finger SWIM-type containing 3
8084165,0.563,0.13725774,-1.5549047,-4.80489,-0.13157306,SOX2,SRY-box 2
8039871,0.563,0.13726229,-1.5548856,-4.80491,-0.07782508,KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5B///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1"
8159350,0.563,0.13727279,-1.5548414,-4.80497,-0.11341849,C9orf163,chromosome 9 open reading frame 163
8138824,0.563,0.13727747,1.5548217,-4.805,0.14302984,SCRN1,secernin 1
7931561,0.5632,0.13734471,-1.5545388,-4.80537,-0.06822671,ZNF511-PRAP1///ZNF511,ZNF511-PRAP1 readthrough///zinc finger protein 511
8050007,0.5634,0.13743099,1.5541761,-4.80586,0.18231603,PXDN,peroxidasin
8157090,0.5634,0.13744054,-1.5541359,-4.80591,-0.07950655,TAL2,TAL bHLH transcription factor 2
8024056,0.5634,0.13748404,-1.5539532,-4.80615,-0.09569355,ELANE,"elastase, neutrophil expressed"
8147503,0.5634,0.13749889,1.5538908,-4.80624,0.16231701,LAPTM4B,lysosomal protein transmembrane 4 beta
7900340,0.5634,0.13751519,-1.5538223,-4.80633,-0.11741096,BMP8A,bone morphogenetic protein 8a
8160597,0.5635,0.13755115,-1.5536712,-4.80653,-0.06650539,TAF1L,TATA-box binding protein associated factor 1 like
7981065,0.5635,0.13756886,-1.5535968,-4.80663,-0.11217099,SERPINA2,serpin family A member 2 (gene/pseudogene)
8006573,0.5635,0.13760764,1.553434,-4.80684,0.13444056,TAF15,TATA-box binding protein associated factor 15
8033987,0.5635,0.13762248,-1.5533717,-4.80693,-0.1118344,ICAM3,intercellular adhesion molecule 3
8165094,0.5636,0.13768489,-1.5531097,-4.80728,-0.08154559,QSOX2,quiescin sulfhydryl oxidase 2
7944275,0.5636,0.13768961,1.5530899,-4.8073,0.09518594,TMEM25,transmembrane protein 25
7945781,0.5636,0.13775297,1.552824,-4.80765,0.14558262,PHLDA2,pleckstrin homology like domain family A member 2
7928491,0.5636,0.13778065,1.5527079,-4.80781,0.14228599,KAT6B,lysine acetyltransferase 6B
8037750,0.5636,0.13778223,-1.5527013,-4.80782,-0.0980994,IGFL4,IGF like family member 4
8124059,0.5636,0.13780692,1.5525977,-4.80796,0.099474,NUP153,nucleoporin 153
8159977,0.5636,0.13781848,1.5525493,-4.80802,0.09725835,RLN2,relaxin 2
8036406,0.5636,0.13783078,1.5524977,-4.80809,0.10651525,ZNF571,zinc finger protein 571
8088212,0.5638,0.13788661,-1.5522636,-4.8084,-0.07539145,ERC2-IT1,ERC2 intronic transcript 1
7926445,0.5638,0.13791402,1.5521487,-4.80855,0.10122869,TMEM236,transmembrane protein 236
8114263,0.5638,0.13795555,-1.5519747,-4.80878,-0.1076409,LECT2,leukocyte cell derived chemotaxin 2
8159541,0.5638,0.13797202,-1.5519057,-4.80888,-0.08789513,C9orf142,chromosome 9 open reading frame 142
7949532,0.5641,0.13805973,-1.5515383,-4.80936,-0.09588394,FOSL1,"FOS like 1, AP-1 transcription factor subunit"
8115562,0.5642,0.13811135,-1.5513222,-4.80965,-0.14939656,RNF145,ring finger protein 145
7915955,0.5643,0.13816602,1.5510934,-4.80995,0.1315092,SPATA6,spermatogenesis associated 6
7965769,0.5645,0.13825233,-1.5507323,-4.81043,-0.08162144,SLC5A8,solute carrier family 5 member 8
7994131,0.5645,0.13826256,-1.5506895,-4.81049,-0.18058622,PRKCB,protein kinase C beta
7991216,0.5645,0.13827445,1.5506398,-4.81056,0.07852685,DET1,de-etiolated homolog 1 (Arabidopsis)
8173531,0.5645,0.13829464,1.5505553,-4.81067,0.1102604,HDAC8,histone deacetylase 8
7978923,0.5646,0.13834339,1.5503515,-4.81094,0.18494053,VCPKMT,valosin containing protein lysine methyltransferase
7924107,0.5646,0.13842007,1.5500311,-4.81137,0.19061397,LPGAT1,lysophosphatidylglycerol acyltransferase 1
8091032,0.5646,0.13842535,-1.550009,-4.81139,-0.11456905,FOXL2,forkhead box L2
7971800,0.5646,0.13844012,1.5499473,-4.81148,0.08958879,MRPS31P5,mitochondrial ribosomal protein S31 pseudogene 5
7944382,0.5646,0.13845712,-1.5498763,-4.81157,-0.11021946,VPS11,"VPS11, CORVET/HOPS core subunit"
8110604,0.5646,0.1384582,-1.5498718,-4.81158,-0.12443006,,
8010454,0.5646,0.13849461,1.5497197,-4.81178,0.09919131,RNF213,ring finger protein 213
7964832,0.5646,0.13851698,1.5496263,-4.8119,0.2702348,,
8165890,0.5646,0.13852545,-1.5495909,-4.81195,-0.10338148,VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,"variable charge, X-linked 3B///variable charge, Y-linked 1B///variable charge, X-linked 3A///variable charge, X-linked 2///variable charge, X-linked///variable charge, Y-linked"
8032608,0.5646,0.13859325,1.5493079,-4.81233,0.20111269,MFSD12,major facilitator superfamily domain containing 12
8043597,0.5646,0.13863279,-1.5491428,-4.81254,-0.08855881,ITPRIPL1,"inositol 1,4,5-trisphosphate receptor interacting protein-like 1"
8072894,0.5646,0.13864464,1.5490934,-4.81261,0.08833459,TRIOBP,TRIO and F-actin binding protein
8136401,0.5646,0.13867436,1.5489694,-4.81277,0.13657288,NUP205,nucleoporin 205
8043932,0.5646,0.13870157,1.5488559,-4.81292,0.12673633,RPL31,ribosomal protein L31
8176460,0.5646,0.13871995,-1.5487792,-4.81303,-0.23879,PRKY,"protein kinase, Y-linked, pseudogene"
8036276,0.5646,0.13874203,-1.5486871,-4.81315,-0.09685288,POLR2I,RNA polymerase II subunit I
8005736,0.5646,0.13876188,1.5486044,-4.81326,0.17012925,UBBP4,ubiquitin B pseudogene 4
8060505,0.5646,0.13876191,-1.5486043,-4.81326,-0.09597645,EBF4,early B-cell factor 4
8160912,0.5646,0.13876275,1.5486007,-4.81326,0.24074504,C9orf131,chromosome 9 open reading frame 131
8179848,0.5649,0.13887404,-1.5481369,-4.81388,-0.10955731,HSPA1L,heat shock protein family A (Hsp70) member 1 like
7919619,0.5649,0.13889632,-1.548044,-4.814,-0.18369588,HIST2H2AA4///HIST2H2AB///HIST2H2AC///HIST2H2AA3,"histone cluster 2, H2aa4///histone cluster 2, H2ab///histone cluster 2, H2ac///histone cluster 2, H2aa3"
8134024,0.5649,0.13890567,-1.5480051,-4.81405,-0.09093348,,
7993404,0.5649,0.13891439,1.5479687,-4.8141,0.19130125,PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3,"PKD1P6-NPIPP1 readthrough///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///nuclear pore complex interacting protein family member B4///polycystin 1, transient receptor potential channel interacting pseudogene 1///pyridoxal dependent decarboxylase domain containing 2, pseudogene///polycystin 1, transient receptor potential channel interacting pseudogene 2///nuclear pore complex interacting protein family member B3///nuclear pore complex interacting protein family member A1///polycystin 1, transient receptor potential channel interacting///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3"
8114567,0.5649,0.13893315,1.5478906,-4.81421,0.10427095,PFDN1,prefoldin subunit 1
8117580,0.565,0.13900324,-1.5475987,-4.81459,-0.17800861,HIST1H2AI,"histone cluster 1, H2ai"
7951437,0.565,0.13906396,1.5473459,-4.81493,0.25085244,GUCY1A2,guanylate cyclase 1 soluble subunit alpha 2
8005247,0.565,0.13906829,-1.5473279,-4.81495,-0.10245863,NT5M,"5',3'-nucleotidase, mitochondrial"
8102371,0.565,0.13906932,1.5473236,-4.81496,0.16587998,ZGRF1,zinc finger GRF-type containing 1
8082250,0.5654,0.13919898,-1.5467842,-4.81567,-0.12611789,,
8137675,0.5654,0.13922727,-1.5466665,-4.81583,-0.09153963,PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta
8033969,0.5654,0.13923933,-1.5466164,-4.81589,-0.07423022,RAVER1,"ribonucleoprotein, PTB binding 1"
8037018,0.5654,0.13924019,-1.5466128,-4.8159,-0.12083556,B9D2,B9 protein domain 2
8067382,0.5656,0.13932513,1.5462597,-4.81637,0.10759725,PSMA7,proteasome subunit alpha 7
8164896,0.5656,0.13933425,-1.5462219,-4.81642,-0.1079005,SURF1,surfeit 1
7910494,0.5656,0.13936082,1.5461115,-4.81656,0.16365206,ARV1///ARV1,"ARV1 homolog, fatty acid homeostasis modulator///ARV1 homolog, fatty acid homeostasis modulator"
8157610,0.5658,0.13944445,-1.5457641,-4.81702,-0.1295383,DAB2IP,DAB2 interacting protein
8048146,0.5661,0.13952494,1.5454299,-4.81747,0.15112506,XRCC5,X-ray repair cross complementing 5
7904726,0.5662,0.13958326,1.5451879,-4.81779,0.19418887,TXNIP,thioredoxin interacting protein
7913001,0.5664,0.13966539,1.5448472,-4.81824,0.10995256,UBR4,ubiquitin protein ligase E3 component n-recognin 4
7940662,0.5665,0.1397161,-1.5446369,-4.81852,-0.10097945,ROM1,retinal outer segment membrane protein 1
8068919,0.5665,0.13973381,1.5445635,-4.81861,0.10081769,PDXK,"pyridoxal (pyridoxine, vitamin B6) kinase"
7935572,0.5668,0.13981017,1.544247,-4.81903,0.13158334,PYROXD2,pyridine nucleotide-disulphide oxidoreductase domain 2
7990941,0.5668,0.13984621,1.5440977,-4.81923,0.15049794,CSPG4P5,chondroitin sulfate proteoglycan 4 pseudogene 5
8153625,0.5669,0.13989406,-1.5438995,-4.81949,-0.10723833,OPLAH,5-oxoprolinase (ATP-hydrolysing)
8089647,0.567,0.13995005,1.5436677,-4.8198,0.10369813,USF3,upstream transcription factor family member 3
8088866,0.567,0.1399619,1.5436186,-4.81986,0.10988948,CNTN3,contactin 3
8006453,0.5671,0.14000002,-1.5434608,-4.82007,-0.35959807,CCL8,C-C motif chemokine ligand 8
8070961,0.5672,0.14006341,1.5431985,-4.82042,0.34560429,LSS,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
7992646,0.5672,0.14007689,-1.5431427,-4.82049,-0.12517069,ATP6V0C,ATPase H+ transporting V0 subunit c
7965359,0.5672,0.14012217,1.5429555,-4.82074,0.26082209,ATP2B1,ATPase plasma membrane Ca2+ transporting 1
8035445,0.5672,0.14014654,-1.5428547,-4.82088,-0.17193475,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
8009430,0.5672,0.14015751,-1.5428093,-4.82094,-0.09925785,LOC440461,Rho GTPase activating protein 27 pseudogene
8063453,0.5672,0.14022527,1.5425292,-4.82131,0.14222681,PFDN4,prefoldin subunit 4
7981046,0.5672,0.14023196,-1.5425015,-4.82134,-0.10684328,IFI27L2,interferon alpha inducible protein 27 like 2
8051762,0.5672,0.14024188,-1.5424605,-4.8214,-0.13812064,SLC8A1,solute carrier family 8 member A1
7999920,0.5672,0.14026447,-1.5423671,-4.82152,-0.09235514,GP2,glycoprotein 2
7945979,0.5672,0.14031259,1.5421683,-4.82178,0.12445609,TRIM68,tripartite motif containing 68
8066273,0.5672,0.14032786,-1.5421053,-4.82187,-0.07935206,,
8101673,0.5672,0.14033177,1.5420891,-4.82189,0.12815418,,
8065853,0.5672,0.14037603,1.5419063,-4.82213,0.27950919,,
8152946,0.5672,0.14037896,-1.5418942,-4.82215,-0.08592409,KCNQ3,potassium voltage-gated channel subfamily Q member 3
8167369,0.5672,0.1404064,-1.5417809,-4.8223,-0.07868754,HDAC6,histone deacetylase 6
8023382,0.5672,0.14041542,-1.5417437,-4.82234,-0.11875412,MBD2,methyl-CpG binding domain protein 2
8154765,0.5672,0.14043457,1.5416646,-4.82245,0.13578213,DNAJA1,DnaJ heat shock protein family (Hsp40) member A1
8071119,0.5672,0.14045625,1.5415751,-4.82257,0.13434377,BCL2L13,BCL2 like 13
7923131,0.5672,0.14046189,1.5415518,-4.8226,0.17228835,DENND1B,DENN domain containing 1B
8175234,0.5672,0.14051196,-1.5413452,-4.82287,-0.237745,GPC3,glypican 3
8031799,0.5672,0.14051436,1.5413353,-4.82288,0.25487653,ZSCAN4,zinc finger and SCAN domain containing 4
7948982,0.5672,0.14056126,-1.5411418,-4.82314,-0.11463559,HRASLS2,HRAS like suppressor 2
7932132,0.5672,0.1405893,-1.5410261,-4.82329,-0.10024164,FRMD4A,FERM domain containing 4A
8117696,0.5672,0.14060065,1.5409793,-4.82336,0.13988249,,
8107408,0.5672,0.14062814,-1.5408659,-4.82351,-0.06359949,KCNN2,potassium calcium-activated channel subfamily N member 2
7939093,0.5672,0.14065666,1.5407484,-4.82366,0.18491151,DNAJC24,DnaJ heat shock protein family (Hsp40) member C24
8130837,0.5672,0.14065681,-1.5407478,-4.82366,-0.07105866,FRMD1,FERM domain containing 1
8020423,0.5673,0.14068749,1.5406213,-4.82383,0.13810826,MIB1,mindbomb E3 ubiquitin protein ligase 1
8018761,0.5674,0.14073506,1.5404252,-4.82409,0.18291676,ST6GALNAC2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
8015715,0.5675,0.14081536,-1.5400944,-4.82452,-0.08581765,BECN1,beclin 1
7938563,0.5675,0.14084786,1.5399606,-4.8247,0.17089696,ARNTL,aryl hydrocarbon receptor nuclear translocator like
8155946,0.5675,0.14085722,1.539922,-4.82475,0.19629684,VPS13A,vacuolar protein sorting 13 homolog A
7912659,0.5675,0.14087036,-1.5398679,-4.82482,-0.1006083,AGMAT,agmatinase
7982350,0.5675,0.14089184,1.5397795,-4.82494,0.22495444,GOLGA8R///GOLGA8O///GOLGA8N,golgin A8 family member R///golgin A8 family member O///golgin A8 family member N
8155393,0.5677,0.14094993,1.5395404,-4.82526,0.11513967,LOC102724238///LOC554249///GLIDR,uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
8143054,0.5677,0.14099911,1.539338,-4.82552,0.19003213,AKR1B1,aldo-keto reductase family 1 member B
7956937,0.5677,0.1410024,1.5393244,-4.82554,0.17891056,RAP1B,"RAP1B, member of RAS oncogene family"
8065403,0.5678,0.14104974,-1.5391297,-4.8258,-0.1697655,CST3,cystatin C
8050115,0.568,0.14114207,-1.53875,-4.8263,-0.08857246,LINC00299,long intergenic non-protein coding RNA 299
8029521,0.568,0.14114229,-1.5387491,-4.8263,-0.09271677,TOMM40,translocase of outer mitochondrial membrane 40
8003357,0.5682,0.14122824,-1.5383959,-4.82677,-0.10986376,PIEZO1,piezo type mechanosensitive ion channel component 1
8116848,0.5682,0.14125047,1.5383045,-4.82689,0.13663268,PAK1IP1,PAK1 interacting protein 1
7956269,0.5682,0.14130316,1.5380881,-4.82717,0.34665429,,
8171786,0.5682,0.14132259,-1.5380083,-4.82728,-0.07476255,KLHL34,kelch like family member 34
8019367,0.5682,0.14132968,-1.5379792,-4.82732,-0.08970537,RFNG,RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
8135480,0.5682,0.14135252,1.5378854,-4.82744,0.18049001,DNAJB9,DnaJ heat shock protein family (Hsp40) member B9
8104781,0.5682,0.14137464,-1.5377946,-4.82756,-0.09300644,RXFP3,relaxin/insulin like family peptide receptor 3
8099235,0.5682,0.14138845,1.5377379,-4.82764,0.10493519,MRFAP1L1,Morf4 family associated protein 1 like 1
7965403,0.5683,0.14142659,1.5375813,-4.82784,0.37798575,LUM,lumican
8125537,0.5685,0.14149707,-1.5372922,-4.82822,-0.35465524,HLA-DMA,"major histocompatibility complex, class II, DM alpha"
8140144,0.5687,0.14158979,-1.5369119,-4.82873,-0.11443656,WBSCR27,Williams Beuren syndrome chromosome region 27
7984567,0.5687,0.14161704,1.5368002,-4.82887,0.20070906,,
8113202,0.5687,0.14164201,-1.5366978,-4.82901,-0.13878123,SPATA9,spermatogenesis associated 9
7941111,0.5687,0.14165752,-1.5366343,-4.82909,-0.07835737,ARL2-SNX15///SNX15,ARL2-SNX15 readthrough (NMD candidate)///sorting nexin 15
8176230,0.5687,0.14165914,-1.5366276,-4.8291,-0.08693953,RAB39B,"RAB39B, member RAS oncogene family"
7956031,0.5689,0.14176505,-1.5361937,-4.82967,-0.12860835,ORMDL2,ORMDL sphingolipid biosynthesis regulator 2
8153838,0.5689,0.14176875,-1.5361785,-4.82969,-0.09072896,RECQL4,RecQ like helicase 4
7953520,0.5689,0.14179735,-1.5360614,-4.82985,-0.07955637,LRRC23,leucine rich repeat containing 23
7922400,0.5689,0.14183133,1.5359223,-4.83003,0.19744735,SNORD81,"small nucleolar RNA, C/D box 81"
8140227,0.5689,0.14185042,-1.5358441,-4.83013,-0.13913058,NCF1C///NCF1B///NCF1,neutrophil cytosolic factor 1C pseudogene///neutrophil cytosolic factor 1B pseudogene///neutrophil cytosolic factor 1
8065612,0.5689,0.1418571,1.5358167,-4.83017,0.10397274,NOL4L,nucleolar protein 4 like
8153664,0.5689,0.14190859,-1.535606,-4.83045,-0.08523568,BOP1,block of proliferation 1
7938293,0.5689,0.14190948,-1.5356024,-4.83045,-0.12605169,SNORA3B,"small nucleolar RNA, H/ACA box 3B"
8128429,0.569,0.14194012,1.535477,-4.83062,0.17294477,CCNC,cyclin C
8024204,0.569,0.14196564,-1.5353726,-4.83076,-0.0935268,STK11,serine/threonine kinase 11
8075778,0.569,0.14200336,-1.5352183,-4.83096,-0.1205448,TXN2,thioredoxin 2
7990540,0.569,0.14201611,-1.5351661,-4.83103,-0.07570113,IMP3,"IMP3, U3 small nucleolar ribonucleoprotein"
7954063,0.5693,0.1421094,1.5347847,-4.83153,0.18859812,RPL13AP20,ribosomal protein L13a pseudogene 20
7970696,0.5693,0.14213164,1.5346938,-4.83165,0.15186449,USP12,ubiquitin specific peptidase 12
7963513,0.5694,0.14219811,-1.5344222,-4.83201,-0.11445073,KRT76,keratin 76
7961580,0.5694,0.14221345,-1.5343595,-4.83209,-0.1097267,LMO3,LIM domain only 3
8059689,0.5694,0.14221823,1.53434,-4.83212,0.12384406,NCL,nucleolin
8012830,0.5694,0.14224507,1.5342303,-4.83226,0.1066735,TMEM220,transmembrane protein 220
7942372,0.5694,0.14227493,1.5341084,-4.83242,0.24987761,FOLR2,folate receptor beta
7997982,0.5696,0.14234895,-1.5338062,-4.83282,-0.12053685,CDK10,cyclin dependent kinase 10
8164554,0.5697,0.14240463,-1.5335789,-4.83312,-0.11561116,IER5L,immediate early response 5 like
7985688,0.5697,0.1424069,1.5335697,-4.83313,0.15275379,CSPG4P5,chondroitin sulfate proteoglycan 4 pseudogene 5
8139468,0.5697,0.14243145,-1.5334695,-4.83326,-0.08795059,TBRG4,transforming growth factor beta regulator 4
8125038,0.5698,0.14250227,-1.5331806,-4.83364,-0.15948917,LY6G6E,"lymphocyte antigen 6 complex, locus G6E"
8121838,0.5698,0.14251818,-1.5331157,-4.83373,-0.13557918,TPD52L1,tumor protein D52-like 1
8105908,0.5699,0.14260074,1.5327792,-4.83417,0.20571005,OCLN///LOC647859,occludin///occludin pseudogene
8177169,0.5699,0.14265859,-1.5325434,-4.83448,-0.10160949,VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,"variable charge, X-linked 3B///variable charge, Y-linked 1B///variable charge, X-linked 3A///variable charge, X-linked 2///variable charge, X-linked///variable charge, Y-linked"
7899417,0.5699,0.1426835,-1.5324419,-4.83462,-0.07786357,XKR8,XK related 8
8058670,0.5699,0.14271943,1.5322956,-4.83481,0.13005536,IKZF2,IKAROS family zinc finger 2
8163505,0.5699,0.1427341,1.5322358,-4.83489,0.13217666,HDHD3,haloacid dehalogenase like hydrolase domain containing 3
7945241,0.5699,0.14282618,-1.5318609,-4.83538,-0.15032035,C11orf44,chromosome 11 open reading frame 44
8064451,0.5699,0.14282938,-1.5318479,-4.8354,-0.14415149,SIRPB2,signal regulatory protein beta 2
7993754,0.5699,0.14284316,1.5317918,-4.83547,0.10855885,ACSM2A,acyl-CoA synthetase medium-chain family member 2A
8018343,0.5699,0.14285878,-1.5317282,-4.83556,-0.11897165,MIF4GD,MIF4G domain containing
8061869,0.5699,0.14288524,-1.5316205,-4.8357,-0.08822079,BPIFA3,BPI fold containing family A member 3
